"http://beta.congress.gov/bill/113th-congress/house-bill/251","113-HR-251: To direct the Secretary of the Interior to convey certain Federal features of the electric distribution system to the South Utah Valley Electric Service District, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/254","113-HR-254: To authorize the Secretary of the Interior to facilitate the development of hydroelectric power on the Diamond Fork System of the Central Utah Project."
"http://beta.congress.gov/bill/113th-congress/house-bill/255","113-HR-255: To amend certain definitions contained in the Provo River Project Transfer Act for purposes of clarifying certain property descriptions, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2576","113-HR-2576: To amend title 49, United States Code, to modify requirements relating to the availability of pipeline safety regulatory documents, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/258","113-HR-258: To amend title 18, United States Code, with respect to fraudulent representations about having received military decorations or medals."
"http://beta.congress.gov/bill/113th-congress/house-bill/2591","113-HR-2591: To amend certain provisions of the FAA Modernization and Reform Act of 2012."
"http://beta.congress.gov/bill/113th-congress/house-bill/2600","113-HR-2600: To amend the Interstate Land Sales Full Disclosure Act to clarify how the Act applies to condominiums."
"http://beta.congress.gov/bill/113th-congress/house-bill/2611","113-HR-2611: To designate the headquarters building of the Coast Guard on the campus located at 2701 Martin Luther King, Jr., Avenue Southeast in the District of Columbia as the Douglas A. Munro Coast Guard Headquarters Building, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2640","113-HR-2640: To amend the Wild and Scenic Rivers Act to adjust the Crooked River boundary, to provide water certainty for the City of Prineville, Oregon, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2642","113-HR-2642: To provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2018, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2650","113-HR-2650: To allow the Fond du Lac Band of Lake Superior Chippewa in the State of Minnesota to lease or transfer certain land."
"http://beta.congress.gov/bill/113th-congress/house-bill/267","113-HR-267: To improve hydropower, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2678","113-HR-2678: To designate the facility of the United States Postal Service located at 10360 Southwest 186th Street in Miami, Florida, as the Larcenia J. Bullard Post Office Building."
"http://beta.congress.gov/bill/113th-congress/house-bill/2719","113-HR-2719: To require the Transportation Security Administration to implement best practices and improve transparency with regard to technology acquisition programs, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/272","113-HR-272: To designate the Department of Veterans Affairs and Department of Defense joint outpatient clinic to be constructed in Marina, California, as the Major General William H. Gourley VA-DOD Outpatient Clinic."
"http://beta.congress.gov/bill/113th-congress/house-bill/2747","113-HR-2747: To amend title 40, United States Code, to transfer certain functions from the Government Accountability Office to the Department of Labor relating to the processing of claims for the payment of workers who were not paid appropriate wages under certain provisions of such title."
"http://beta.congress.gov/bill/113th-congress/house-bill/2754","113-HR-2754: To amend the Hobby Protection Act to make unlawful the provision of assistance or support in violation of that Act, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2775","113-HR-2775: An act making continuing appropriations for the fiscal year ending September 30, 2014, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2860","113-HR-2860: To amend title 5, United States Code, to provide that the Inspector General of the Office of Personnel Management may use amounts in the revolving fund of the Office to fund audits, investigations, and oversight activities, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2871","113-HR-2871: To amend title 28, United States Code, to modify the composition of the southern judicial district of Mississippi to improve judicial efficiency, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/2901","113-HR-2901: To strengthen implementation of the Senator Paul Simon Water for the Poor Act of 2005 by improving the capacity of the United States Government to implement, leverage, and monitor and evaluate programs to provide first-time or improved access to safe drinking water, sanitation, and hygiene to the worlds poorest on an equitable and sustainable basis, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/291","113-HR-291: To provide for the conveyance of certain cemeteries that are located on National Forest System land in Black Hills National Forest, South Dakota."
"http://beta.congress.gov/bill/113th-congress/house-bill/2922","113-HR-2922: To extend the authority of the Supreme Court Police to protect court officials away from the Supreme Court grounds."
"http://beta.congress.gov/bill/113th-congress/house-bill/2939","113-HR-2939: To award the Congressional Gold Medal to Shimon Peres."
"http://beta.congress.gov/bill/113th-congress/house-bill/2952","113-HR-2952: An act to require the Secretary of Homeland Security to assess the cybersecurity workforce of the Department of Homeland Security and develop a comprehensive workforce strategy, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3027","113-HR-3027: To designate the facility of the United States Postal Service located at 442 Miller Valley Road in Prescott, Arizona, as the Barry M. Goldwater Post Office."
"http://beta.congress.gov/bill/113th-congress/house-bill/3043","113-HR-3043: To amend the Internal Revenue Code of 1986 to clarify the treatment of general welfare benefits provided by Indian tribes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3044","113-HR-3044: To approve the transfer of Yellow Creek Port properties in Iuka, Mississippi."
"http://beta.congress.gov/bill/113th-congress/house-bill/3060","113-HR-3060: To designate the facility of the United States Postal Service located at 232 Southwest Johnson Avenue in Burleson, Texas, as the Sergeant William Moody Post Office Building."
"http://beta.congress.gov/bill/113th-congress/house-bill/307","113-HR-307: To reauthorize certain programs under the Public Health Service Act and the Federal Food, Drug, and Cosmetic Act with respect to public health security and all-hazards preparedness and response, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3080","113-HR-3080: To provide for improvements to the rivers and harbors of the United States, to provide for the conservation and development of water and related resources, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3085","113-HR-3085: To designate the facility of the United States Postal Service located at 3349 West 111th Street in Chicago, Illinois, as the Captain Herbert Johnson Memorial Post Office Building."
"http://beta.congress.gov/bill/113th-congress/house-bill/3092","113-HR-3092: To amend the Missing Childrens Assistance Act, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3095","113-HR-3095: To ensure that any new or revised requirement providing for the screening, testing, or treatment of individuals operating commercial motor vehicles for sleep disorders is adopted pursuant to a rulemaking proceeding, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3096","113-HR-3096: To designate the building occupied by the Federal Bureau of Investigation located at 801 Follin Lane, Vienna, Virginia, as the Michael D. Resnick Terrorist Screening Center."
"http://beta.congress.gov/bill/113th-congress/house-bill/3110","113-HR-3110: To allow for the harvest of gull eggs by the Huna Tlingit people within Glacier Bay National Park in the State of Alaska."
"http://beta.congress.gov/bill/113th-congress/house-bill/316","113-HR-316: To reinstate and transfer certain hydroelectric licenses and extend the deadline for commencement of construction of certain hydroelectric projects."
"http://beta.congress.gov/bill/113th-congress/house-bill/3190","113-HR-3190: To provide for the continued performance of the functions of the United States Parole Commission, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3204","113-HR-3204: To amend the Federal Food, Drug, and Cosmetic Act with respect to human drug compounding and drug supply chain security, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3210","113-HR-3210: Making continuing appropriations for military pay in the event of a Government shutdown."
"http://beta.congress.gov/bill/113th-congress/house-bill/3212","113-HR-3212: To ensure compliance with the 1980 Hague Convention on the Civil Aspects of International Child Abduction by countries with which the United States enjoys reciprocal obligations, to establish procedures for the prompt return of children abducted to other countries, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3230","113-HR-3230: To improve the access of veterans to medical services from the Department of Veterans Affairs, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3233","113-HR-3233: To extend the period during which Iraqis who were employed by the United States Government in Iraq may be granted special immigrant status and to temporarily increase the fee or surcharge for processing machine-readable nonimmigrant visas."
